"Contaminant","Authorization","Limit","Amount.Released","url","regulated_entity_name","physical_location","rn_number","city","county","event_type","event_began_date","event_began_time","based_on","event_ended_date","event_ended_time","cause","action_taken","emissions_estimation_method","potential_duplicate"
"Ethane","22433","1051.95 LBS/HR","2000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266463","MARATHON PETROLEUM TEXAS CITY REFINERY","","RN100210608","TEXAS CITY"," GALVESTON","AIR STARTUP",2017-08-30,"7:00AM","INITIAL REPORT","09/13/2017","
		7:00AM
","Restart from Hurricane Harvey","Emissions will be controlled as required by our Startup, Shutdown, Malfunction Plan.","Emissions are based on engineering estimates.",TRUE
"Ethyl Methyl Disulfide","22433","1051.95 LBS/HR","200.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266463","MARATHON PETROLEUM TEXAS CITY REFINERY","","RN100210608","TEXAS CITY"," GALVESTON","AIR STARTUP",2017-08-30,"7:00AM","INITIAL REPORT","09/13/2017","
		7:00AM
","Restart from Hurricane Harvey","Emissions will be controlled as required by our Startup, Shutdown, Malfunction Plan.","Emissions are based on engineering estimates.",TRUE
"Ethylene (gaseous)","22433","1051.95 LBS/HR","500.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266463","MARATHON PETROLEUM TEXAS CITY REFINERY","","RN100210608","TEXAS CITY"," GALVESTON","AIR STARTUP",2017-08-30,"7:00AM","INITIAL REPORT","09/13/2017","
		7:00AM
","Restart from Hurricane Harvey","Emissions will be controlled as required by our Startup, Shutdown, Malfunction Plan.","Emissions are based on engineering estimates.",TRUE
"Hydrogen Sulfide","22433'No specific emissions authorizations for this facility'","0.0","200.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266463","MARATHON PETROLEUM TEXAS CITY REFINERY","","RN100210608","TEXAS CITY"," GALVESTON","AIR STARTUP",2017-08-30,"7:00AM","INITIAL REPORT","09/13/2017","
		7:00AM
","Restart from Hurricane Harvey","Emissions will be controlled as required by our Startup, Shutdown, Malfunction Plan.","Emissions are based on engineering estimates.",TRUE
"Isopentane","22433","1051.95 LBS/HR","500.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266463","MARATHON PETROLEUM TEXAS CITY REFINERY","","RN100210608","TEXAS CITY"," GALVESTON","AIR STARTUP",2017-08-30,"7:00AM","INITIAL REPORT","09/13/2017","
		7:00AM
","Restart from Hurricane Harvey","Emissions will be controlled as required by our Startup, Shutdown, Malfunction Plan.","Emissions are based on engineering estimates.",TRUE
"Methane","22433","1051.95 LBS/HR","15000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266463","MARATHON PETROLEUM TEXAS CITY REFINERY","","RN100210608","TEXAS CITY"," GALVESTON","AIR STARTUP",2017-08-30,"7:00AM","INITIAL REPORT","09/13/2017","
		7:00AM
","Restart from Hurricane Harvey","Emissions will be controlled as required by our Startup, Shutdown, Malfunction Plan.","Emissions are based on engineering estimates.",TRUE
"Methyl disulfide","22433","1051.95 LBS/HR","100.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266463","MARATHON PETROLEUM TEXAS CITY REFINERY","","RN100210608","TEXAS CITY"," GALVESTON","AIR STARTUP",2017-08-30,"7:00AM","INITIAL REPORT","09/13/2017","
		7:00AM
","Restart from Hurricane Harvey","Emissions will be controlled as required by our Startup, Shutdown, Malfunction Plan.","Emissions are based on engineering estimates.",FALSE
"Methyl mercaptan","22433","1051.95 LBS/HR","100.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266463","MARATHON PETROLEUM TEXAS CITY REFINERY","","RN100210608","TEXAS CITY"," GALVESTON","AIR STARTUP",2017-08-30,"7:00AM","INITIAL REPORT","09/13/2017","
		7:00AM
","Restart from Hurricane Harvey","Emissions will be controlled as required by our Startup, Shutdown, Malfunction Plan.","Emissions are based on engineering estimates.",TRUE
"NOX","22433","282.9 LBS/HR","5000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266463","MARATHON PETROLEUM TEXAS CITY REFINERY","","RN100210608","TEXAS CITY"," GALVESTON","AIR STARTUP",2017-08-30,"7:00AM","INITIAL REPORT","09/13/2017","
		7:00AM
","Restart from Hurricane Harvey","Emissions will be controlled as required by our Startup, Shutdown, Malfunction Plan.","Emissions are based on engineering estimates.",TRUE
"Pentane, N-","22433","1051.95 LBS/HR","1000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266463","MARATHON PETROLEUM TEXAS CITY REFINERY","","RN100210608","TEXAS CITY"," GALVESTON","AIR STARTUP",2017-08-30,"7:00AM","INITIAL REPORT","09/13/2017","
		7:00AM
","Restart from Hurricane Harvey","Emissions will be controlled as required by our Startup, Shutdown, Malfunction Plan.","Emissions are based on engineering estimates.",TRUE
"Pentene","22433","1051.95 LBS/HR","1000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266463","MARATHON PETROLEUM TEXAS CITY REFINERY","","RN100210608","TEXAS CITY"," GALVESTON","AIR STARTUP",2017-08-30,"7:00AM","INITIAL REPORT","09/13/2017","
		7:00AM
","Restart from Hurricane Harvey","Emissions will be controlled as required by our Startup, Shutdown, Malfunction Plan.","Emissions are based on engineering estimates.",TRUE
"Propane","22433","1051.95 LBS/HR","5000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266463","MARATHON PETROLEUM TEXAS CITY REFINERY","","RN100210608","TEXAS CITY"," GALVESTON","AIR STARTUP",2017-08-30,"7:00AM","INITIAL REPORT","09/13/2017","
		7:00AM
","Restart from Hurricane Harvey","Emissions will be controlled as required by our Startup, Shutdown, Malfunction Plan.","Emissions are based on engineering estimates.",TRUE
"Propylene","22433","1051.95 LBS/HR","1500.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266463","MARATHON PETROLEUM TEXAS CITY REFINERY","","RN100210608","TEXAS CITY"," GALVESTON","AIR STARTUP",2017-08-30,"7:00AM","INITIAL REPORT","09/13/2017","
		7:00AM
","Restart from Hurricane Harvey","Emissions will be controlled as required by our Startup, Shutdown, Malfunction Plan.","Emissions are based on engineering estimates.",TRUE
"Sulfur dioxide","22433","110.23 LBS/HR","5000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266463","MARATHON PETROLEUM TEXAS CITY REFINERY","","RN100210608","TEXAS CITY"," GALVESTON","AIR STARTUP",2017-08-30,"7:00AM","INITIAL REPORT","09/13/2017","
		7:00AM
","Restart from Hurricane Harvey","Emissions will be controlled as required by our Startup, Shutdown, Malfunction Plan.","Emissions are based on engineering estimates.",TRUE
"Toluene","22433","1051.95 LBS/HR","200.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266463","MARATHON PETROLEUM TEXAS CITY REFINERY","","RN100210608","TEXAS CITY"," GALVESTON","AIR STARTUP",2017-08-30,"7:00AM","INITIAL REPORT","09/13/2017","
		7:00AM
","Restart from Hurricane Harvey","Emissions will be controlled as required by our Startup, Shutdown, Malfunction Plan.","Emissions are based on engineering estimates.",TRUE
"Trans-2-butene","22433","1051.95 LBS/HR","1000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266463","MARATHON PETROLEUM TEXAS CITY REFINERY","","RN100210608","TEXAS CITY"," GALVESTON","AIR STARTUP",2017-08-30,"7:00AM","INITIAL REPORT","09/13/2017","
		7:00AM
","Restart from Hurricane Harvey","Emissions will be controlled as required by our Startup, Shutdown, Malfunction Plan.","Emissions are based on engineering estimates.",TRUE
"Xylene","22433","1051.95 LBS/HR","200.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266463","MARATHON PETROLEUM TEXAS CITY REFINERY","","RN100210608","TEXAS CITY"," GALVESTON","AIR STARTUP",2017-08-30,"7:00AM","INITIAL REPORT","09/13/2017","
		7:00AM
","Restart from Hurricane Harvey","Emissions will be controlled as required by our Startup, Shutdown, Malfunction Plan.","Emissions are based on engineering estimates.",TRUE
"VOC( unspeciated)","22433","1051.95 LBS/HR","2000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266463","MARATHON PETROLEUM TEXAS CITY REFINERY","","RN100210608","TEXAS CITY"," GALVESTON","AIR STARTUP",2017-08-30,"7:00AM","INITIAL REPORT","09/13/2017","
		7:00AM
","Restart from Hurricane Harvey","Emissions will be controlled as required by our Startup, Shutdown, Malfunction Plan.","Emissions are based on engineering estimates.",TRUE
"VOC( unspeciated)","22433","1051.95 LBS/HR","2000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266463","MARATHON PETROLEUM TEXAS CITY REFINERY","","RN100210608","TEXAS CITY"," GALVESTON","AIR STARTUP",2017-08-30,"7:00AM","INITIAL REPORT","09/13/2017","
		7:00AM
","Restart from Hurricane Harvey","Emissions will be controlled as required by our Startup, Shutdown, Malfunction Plan.","Emissions are based on engineering estimates.",TRUE
"VOC( unspeciated)","22433","1051.95 LBS/HR","2000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266463","MARATHON PETROLEUM TEXAS CITY REFINERY","","RN100210608","TEXAS CITY"," GALVESTON","AIR STARTUP",2017-08-30,"7:00AM","INITIAL REPORT","09/13/2017","
		7:00AM
","Restart from Hurricane Harvey","Emissions will be controlled as required by our Startup, Shutdown, Malfunction Plan.","Emissions are based on engineering estimates.",TRUE
"VOC( unspeciated)","22433","1051.95 LBS/HR","2000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266463","MARATHON PETROLEUM TEXAS CITY REFINERY","","RN100210608","TEXAS CITY"," GALVESTON","AIR STARTUP",2017-08-30,"7:00AM","INITIAL REPORT","09/13/2017","
		7:00AM
","Restart from Hurricane Harvey","Emissions will be controlled as required by our Startup, Shutdown, Malfunction Plan.","Emissions are based on engineering estimates.",TRUE
"VOC( unspeciated)","22433","1051.95 LBS/HR","2000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266463","MARATHON PETROLEUM TEXAS CITY REFINERY","","RN100210608","TEXAS CITY"," GALVESTON","AIR STARTUP",2017-08-30,"7:00AM","INITIAL REPORT","09/13/2017","
		7:00AM
","Restart from Hurricane Harvey","Emissions will be controlled as required by our Startup, Shutdown, Malfunction Plan.","Emissions are based on engineering estimates.",TRUE
"1,3-BUTADIENE","NSR Permit 20485 and Title V Permit O1327","100.16 LBS/HR","111.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266466","TPC GROUP PORT NECHES OPERATIONS","LOCATED AT THE NW CORNER OF THE INTX OF FM 366 AND SPUR 136","RN104964267","PORT NECHES"," JEFFERSON","EMISSIONS EVENT",2017-08-29,"8:00PM","INITIAL REPORT","08/30/2017","
		11:00AM
","During Hurricane Harvey, TPC was in the process of shutting down the plant operations when the electrical supply to the facility was lost resulting in flaring.","Operations personnel worked as safely and quickly as possible to secure the facility in order to reduce safety and environmental concerns.","Estimations",FALSE
"Carbon Monoxide","NSR Permit 20485 and Title V Permit O1327","120.9 LBS/HR","1120.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266466","TPC GROUP PORT NECHES OPERATIONS","LOCATED AT THE NW CORNER OF THE INTX OF FM 366 AND SPUR 136","RN104964267","PORT NECHES"," JEFFERSON","EMISSIONS EVENT",2017-08-29,"8:00PM","INITIAL REPORT","08/30/2017","
		11:00AM
","During Hurricane Harvey, TPC was in the process of shutting down the plant operations when the electrical supply to the facility was lost resulting in flaring.","Operations personnel worked as safely and quickly as possible to secure the facility in order to reduce safety and environmental concerns.","Estimations",FALSE
"NOX","NSR Permit 20485 and Title V Permit O1327","23.47 LBS/HR","1024.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266466","TPC GROUP PORT NECHES OPERATIONS","LOCATED AT THE NW CORNER OF THE INTX OF FM 366 AND SPUR 136","RN104964267","PORT NECHES"," JEFFERSON","EMISSIONS EVENT",2017-08-29,"8:00PM","INITIAL REPORT","08/30/2017","
		11:00AM
","During Hurricane Harvey, TPC was in the process of shutting down the plant operations when the electrical supply to the facility was lost resulting in flaring.","Operations personnel worked as safely and quickly as possible to secure the facility in order to reduce safety and environmental concerns.","Estimations",FALSE
"Opacity","NSR Permit 20485 and Title V Permit O1327","0.0","40.0 % op (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266466","TPC GROUP PORT NECHES OPERATIONS","LOCATED AT THE NW CORNER OF THE INTX OF FM 366 AND SPUR 136","RN104964267","PORT NECHES"," JEFFERSON","EMISSIONS EVENT",2017-08-29,"8:00PM","INITIAL REPORT","08/30/2017","
		11:00AM
","During Hurricane Harvey, TPC was in the process of shutting down the plant operations when the electrical supply to the facility was lost resulting in flaring.","Operations personnel worked as safely and quickly as possible to secure the facility in order to reduce safety and environmental concerns.","Estimations",FALSE
"VOCs","NSR Permit 20485 and Title V Permit O1327","253.97 LBS/HR","1254.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266466","TPC GROUP PORT NECHES OPERATIONS","LOCATED AT THE NW CORNER OF THE INTX OF FM 366 AND SPUR 136","RN104964267","PORT NECHES"," JEFFERSON","EMISSIONS EVENT",2017-08-29,"8:00PM","INITIAL REPORT","08/30/2017","
		11:00AM
","During Hurricane Harvey, TPC was in the process of shutting down the plant operations when the electrical supply to the facility was lost resulting in flaring.","Operations personnel worked as safely and quickly as possible to secure the facility in order to reduce safety and environmental concerns.","Estimations",FALSE
"Natural Gas VOCs","No specific limit","0","16238.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266470","PILONCILLO COMPRESSOR STATION","GO 11.8 MILES S OF CATARINA ON US 83 TRAVEL 1.7 MILES WEST ON ESPEJO GATES RD TO FACILITY","RN103637732","CATARINA"," WEBB","EMISSIONS EVENT",2017-08-29,"1:00PM","FINAL REPORT","08/29/2017","
		3:00PM
","The pressure safety valve (PSV) on the inlet separator relieved before the pressure set point was reached.","Upon discovery, the valve was closed, and a third party inspection of the valve was initiated. The PSV was removed and will be replaced.","Engineering calculations and process data",FALSE
"C5+ (not including benzene)","76070 (as VOC)","76.63 LBS/HR","1000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266483","ENTERPRISE MONT BELVIEU COMPLEX","","RN102323268","MONT BELVIEU"," CHAMBERS","EMISSIONS EVENT",2017-09-01,"12:30PM","INITIAL REPORT","09/29/2017","
		3:30PM
","Enterprise will restart the above listed units that were shut down because of Hurricane Harvey. The listed start date, time and duration is estimated and could vary as individual units are brought on-line. Please note that these unit start-ups will take place over several days.","The South Plant Flare, FL-1, will be maintained in good operational order and comply with permit provisions. This will mitigate emissions from the start-ups.","The emissions are estimates only, based on past operational experience. The final report will be based on measured data, engineering calculations, and TCEQ approved methodology.",TRUE
"Carbon Monoxide","76070","119.25 LBS/HR","8000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266483","ENTERPRISE MONT BELVIEU COMPLEX","","RN102323268","MONT BELVIEU"," CHAMBERS","EMISSIONS EVENT",2017-09-01,"12:30PM","INITIAL REPORT","09/29/2017","
		3:30PM
","Enterprise will restart the above listed units that were shut down because of Hurricane Harvey. The listed start date, time and duration is estimated and could vary as individual units are brought on-line. Please note that these unit start-ups will take place over several days.","The South Plant Flare, FL-1, will be maintained in good operational order and comply with permit provisions. This will mitigate emissions from the start-ups.","The emissions are estimates only, based on past operational experience. The final report will be based on measured data, engineering calculations, and TCEQ approved methodology.",FALSE
"Isobutane","76070 (as VOC)","76.63 LBS/HR","3000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266483","ENTERPRISE MONT BELVIEU COMPLEX","","RN102323268","MONT BELVIEU"," CHAMBERS","EMISSIONS EVENT",2017-09-01,"12:30PM","INITIAL REPORT","09/29/2017","
		3:30PM
","Enterprise will restart the above listed units that were shut down because of Hurricane Harvey. The listed start date, time and duration is estimated and could vary as individual units are brought on-line. Please note that these unit start-ups will take place over several days.","The South Plant Flare, FL-1, will be maintained in good operational order and comply with permit provisions. This will mitigate emissions from the start-ups.","The emissions are estimates only, based on past operational experience. The final report will be based on measured data, engineering calculations, and TCEQ approved methodology.",FALSE
"Nitrogen oxide","76070","77.97 LBS/HR","4000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266483","ENTERPRISE MONT BELVIEU COMPLEX","","RN102323268","MONT BELVIEU"," CHAMBERS","EMISSIONS EVENT",2017-09-01,"12:30PM","INITIAL REPORT","09/29/2017","
		3:30PM
","Enterprise will restart the above listed units that were shut down because of Hurricane Harvey. The listed start date, time and duration is estimated and could vary as individual units are brought on-line. Please note that these unit start-ups will take place over several days.","The South Plant Flare, FL-1, will be maintained in good operational order and comply with permit provisions. This will mitigate emissions from the start-ups.","The emissions are estimates only, based on past operational experience. The final report will be based on measured data, engineering calculations, and TCEQ approved methodology.",TRUE
